Country Name,Indicator Name,Year,Death Rate
Uzbekistan,"Death rate, crude (per 1,000 people)",1966,12.557
St. Vincent and the Grenadines,"Death rate, crude (per 1,000 people)",1966,8.314
"Venezuela, RB","Death rate, crude (per 1,000 people)",1966,8.088
British Virgin Islands,"Death rate, crude (per 1,000 people)",1966,8.524
Virgin Islands (U.S.),"Death rate, crude (per 1,000 people)",1966,8.1
Viet Nam,"Death rate, crude (per 1,000 people)",1966,11.701
Vanuatu,"Death rate, crude (per 1,000 people)",1966,13.614
World,"Death rate, crude (per 1,000 people)",1966,12.93985555
Samoa,"Death rate, crude (per 1,000 people)",1966,9.915
Kosovo,"Death rate, crude (per 1,000 people)",1966,9.131
"Yemen, Rep.","Death rate, crude (per 1,000 people)",1966,30.847
South Africa,"Death rate, crude (per 1,000 people)",1966,12.967
Zambia,"Death rate, crude (per 1,000 people)",1966,16.14
Zimbabwe,"Death rate, crude (per 1,000 people)",1966,12.259
Aruba,"Death rate, crude (per 1,000 people)",1967,5.967
Africa Eastern and Southern,"Death rate, crude (per 1,000 people)",1967,19.46453808
Afghanistan,"Death rate, crude (per 1,000 people)",1967,28.396
Africa Western and Central,"Death rate, crude (per 1,000 people)",1967,25.04271209
Angola,"Death rate, crude (per 1,000 people)",1967,25.58
Albania,"Death rate, crude (per 1,000 people)",1967,10.738
Andorra,"Death rate, crude (per 1,000 people)",1967,
Arab World,"Death rate, crude (per 1,000 people)",1967,18.04857213
United Arab Emirates,"Death rate, crude (per 1,000 people)",1967,10.177
Argentina,"Death rate, crude (per 1,000 people)",1967,9.076
Armenia,"Death rate, crude (per 1,000 people)",1967,9.144
American Samoa,"Death rate, crude (per 1,000 people)",1967,
Antigua and Barbuda,"Death rate, crude (per 1,000 people)",1967,6.705
Australia,"Death rate, crude (per 1,000 people)",1967,8.7
Austria,"Death rate, crude (per 1,000 people)",1967,12.9
Azerbaijan,"Death rate, crude (per 1,000 people)",1967,11.499
Burundi,"Death rate, crude (per 1,000 people)",1967,21.296
Belgium,"Death rate, crude (per 1,000 people)",1967,12.0
Benin,"Death rate, crude (per 1,000 people)",1967,25.435
Burkina Faso,"Death rate, crude (per 1,000 people)",1967,25.755
Bangladesh,"Death rate, crude (per 1,000 people)",1967,17.826
Bulgaria,"Death rate, crude (per 1,000 people)",1967,9.0
Bahrain,"Death rate, crude (per 1,000 people)",1967,8.528
"Bahamas, The","Death rate, crude (per 1,000 people)",1967,7.007
Bosnia and Herzegovina,"Death rate, crude (per 1,000 people)",1967,7.35
Belarus,"Death rate, crude (per 1,000 people)",1967,7.396
Belize,"Death rate, crude (per 1,000 people)",1967,10.186
Bermuda,"Death rate, crude (per 1,000 people)",1967,
Bolivia,"Death rate, crude (per 1,000 people)",1967,20.461
Brazil,"Death rate, crude (per 1,000 people)",1967,11.66
Barbados,"Death rate, crude (per 1,000 people)",1967,8.308
Brunei Darussalam,"Death rate, crude (per 1,000 people)",1967,7.517
Bhutan,"Death rate, crude (per 1,000 people)",1967,25.896
Botswana,"Death rate, crude (per 1,000 people)",1967,14.032
Central African Republic,"Death rate, crude (per 1,000 people)",1967,21.893
Canada,"Death rate, crude (per 1,000 people)",1967,7.4
Central Europe and the Baltics,"Death rate, crude (per 1,000 people)",1967,9.021372137
Switzerland,"Death rate, crude (per 1,000 people)",1967,9.2
Channel Islands,"Death rate, crude (per 1,000 people)",1967,11.19816061
Chile,"Death rate, crude (per 1,000 people)",1967,9.128
China,"Death rate, crude (per 1,000 people)",1967,8.43
Cote d'Ivoire,"Death rate, crude (per 1,000 people)",1967,22.925
Cameroon,"Death rate, crude (per 1,000 people)",1967,20.413
"Congo, Dem. Rep.","Death rate, crude (per 1,000 people)",1967,21.937
"Congo, Rep.","Death rate, crude (per 1,000 people)",1967,14.776
Colombia,"Death rate, crude (per 1,000 people)",1967,9.428
Comoros,"Death rate, crude (per 1,000 people)",1967,22.208
Cabo Verde,"Death rate, crude (per 1,000 people)",1967,15.114
Costa Rica,"Death rate, crude (per 1,000 people)",1967,7.829
Caribbean small states,"Death rate, crude (per 1,000 people)",1967,9.229208492
Cuba,"Death rate, crude (per 1,000 people)",1967,7.513
Curacao,"Death rate, crude (per 1,000 people)",1967,7.08
Cayman Islands,"Death rate, crude (per 1,000 people)",1967,
Cyprus,"Death rate, crude (per 1,000 people)",1967,8.796
Czechia,"Death rate, crude (per 1,000 people)",1967,11.1
Germany,"Death rate, crude (per 1,000 people)",1967,11.9
Djibouti,"Death rate, crude (per 1,000 people)",1967,18.582
Dominica,"Death rate, crude (per 1,000 people)",1967,9.558
Denmark,"Death rate, crude (per 1,000 people)",1967,9.9
Dominican Republic,"Death rate, crude (per 1,000 people)",1967,13.066
Algeria,"Death rate, crude (per 1,000 people)",1967,22.953
East Asia & Pacific (excluding high income),"Death rate, crude (per 1,000 people)",1967,9.688050666
Early-demographic dividend,"Death rate, crude (per 1,000 people)",1967,16.98224554
East Asia & Pacific,"Death rate, crude (per 1,000 people)",1967,9.33483586
Europe & Central Asia (excluding high income),"Death rate, crude (per 1,000 people)",1967,10.64334134
Europe & Central Asia,"Death rate, crude (per 1,000 people)",1967,9.919888758
Ecuador,"Death rate, crude (per 1,000 people)",1967,12.994
"Egypt, Arab Rep.","Death rate, crude (per 1,000 people)",1967,17.63
Euro area,"Death rate, crude (per 1,000 people)",1967,10.39866851
Eritrea,"Death rate, crude (per 1,000 people)",1967,23.373
Spain,"Death rate, crude (per 1,000 people)",1967,8.4
Estonia,"Death rate, crude (per 1,000 people)",1967,10.4
Ethiopia,"Death rate, crude (per 1,000 people)",1967,21.713
European Union,"Death rate, crude (per 1,000 people)",1967,10.09185316
Fragile and conflict affected situations,"Death rate, crude (per 1,000 people)",1967,19.40850827
Finland,"Death rate, crude (per 1,000 people)",1967,9.5
Fiji,"Death rate, crude (per 1,000 people)",1967,7.802
France,"Death rate, crude (per 1,000 people)",1967,11.0
Faroe Islands,"Death rate, crude (per 1,000 people)",1967,
"Micronesia, Fed. Sts.","Death rate, crude (per 1,000 people)",1967,10.044
Gabon,"Death rate, crude (per 1,000 people)",1967,18.302
United Kingdom,"Death rate, crude (per 1,000 people)",1967,11.2
Georgia,"Death rate, crude (per 1,000 people)",1967,10.923
Ghana,"Death rate, crude (per 1,000 people)",1967,18.613
Gibraltar,"Death rate, crude (per 1,000 people)",1967,7.972
Guinea,"Death rate, crude (per 1,000 people)",1967,26.504
"Gambia, The","Death rate, crude (per 1,000 people)",1967,25.594
Guinea-Bissau,"Death rate, crude (per 1,000 people)",1967,26.202
Equatorial Guinea,"Death rate, crude (per 1,000 people)",1967,21.927
Greece,"Death rate, crude (per 1,000 people)",1967,8.3
Grenada,"Death rate, crude (per 1,000 people)",1967,8.757
Greenland,"Death rate, crude (per 1,000 people)",1967,
Guatemala,"Death rate, crude (per 1,000 people)",1967,16.872
Guam,"Death rate, crude (per 1,000 people)",1967,5.801
Guyana,"Death rate, crude (per 1,000 people)",1967,9.284
High income,"Death rate, crude (per 1,000 people)",1967,9.19837974
"Hong Kong SAR, China","Death rate, crude (per 1,000 people)",1967,5.4
Honduras,"Death rate, crude (per 1,000 people)",1967,14.615
Heavily indebted poor countries (HIPC),"Death rate, crude (per 1,000 people)",1967,21.90801708
Croatia,"Death rate, crude (per 1,000 people)",1967,9.5
Haiti,"Death rate, crude (per 1,000 people)",1967,18.911
Hungary,"Death rate, crude (per 1,000 people)",1967,10.7
IBRD only,"Death rate, crude (per 1,000 people)",1967,12.32386343
IDA & IBRD total,"Death rate, crude (per 1,000 people)",1967,13.6569671
IDA total,"Death rate, crude (per 1,000 people)",1967,19.87902163
IDA blend,"Death rate, crude (per 1,000 people)",1967,19.16365166
Indonesia,"Death rate, crude (per 1,000 people)",1967,15.015
IDA only,"Death rate, crude (per 1,000 people)",1967,20.19479449
Isle of Man,"Death rate, crude (per 1,000 people)",1967,17.182
India,"Death rate, crude (per 1,000 people)",1967,19.082
Not classified,"Death rate, crude (per 1,000 people)",1967,
Ireland,"Death rate, crude (per 1,000 people)",1967,10.8
"Iran, Islamic Rep.","Death rate, crude (per 1,000 people)",1967,18.373
Iraq,"Death rate, crude (per 1,000 people)",1967,12.226
Iceland,"Death rate, crude (per 1,000 people)",1967,7.0
Israel,"Death rate, crude (per 1,000 people)",1967,6.4
Italy,"Death rate, crude (per 1,000 people)",1967,9.6
Jamaica,"Death rate, crude (per 1,000 people)",1967,8.463
Jordan,"Death rate, crude (per 1,000 people)",1967,11.065
Japan,"Death rate, crude (per 1,000 people)",1967,6.8
Kazakhstan,"Death rate, crude (per 1,000 people)",1967,10.749
Kenya,"Death rate, crude (per 1,000 people)",1967,14.951
Kyrgyz Republic,"Death rate, crude (per 1,000 people)",1967,13.097
Cambodia,"Death rate, crude (per 1,000 people)",1967,17.936
Kiribati,"Death rate, crude (per 1,000 people)",1967,15.243
St. Kitts and Nevis,"Death rate, crude (per 1,000 people)",1967,12.0
"Korea, Rep.","Death rate, crude (per 1,000 people)",1967,8.46
Kuwait,"Death rate, crude (per 1,000 people)",1967,7.149
Latin America & Caribbean (excluding high income),"Death rate, crude (per 1,000 people)",1967,11.5181306
Lao PDR,"Death rate, crude (per 1,000 people)",1967,21.23
Lebanon,"Death rate, crude (per 1,000 people)",1967,8.224
Liberia,"Death rate, crude (per 1,000 people)",1967,25.015
Libya,"Death rate, crude (per 1,000 people)",1967,16.78
St. Lucia,"Death rate, crude (per 1,000 people)",1967,9.595
Latin America & Caribbean,"Death rate, crude (per 1,000 people)",1967,11.1684506
Least developed countries: UN classification,"Death rate, crude (per 1,000 people)",1967,21.23092999
Low income,"Death rate, crude (per 1,000 people)",1967,21.99934081
Liechtenstein,"Death rate, crude (per 1,000 people)",1967,7.8
Sri Lanka,"Death rate, crude (per 1,000 people)",1967,8.594
Lower middle income,"Death rate, crude (per 1,000 people)",1967,18.1647961
Low & middle income,"Death rate, crude (per 1,000 people)",1967,14.09416654
Lesotho,"Death rate, crude (per 1,000 people)",1967,16.556
Late-demographic dividend,"Death rate, crude (per 1,000 people)",1967,9.064667307
Lithuania,"Death rate, crude (per 1,000 people)",1967,8.1
Luxembourg,"Death rate, crude (per 1,000 people)",1967,12.3
Latvia,"Death rate, crude (per 1,000 people)",1967,10.6
"Macao SAR, China","Death rate, crude (per 1,000 people)",1967,6.449
St. Martin (French part),"Death rate, crude (per 1,000 people)",1967,5.635
Morocco,"Death rate, crude (per 1,000 people)",1967,17.861
Monaco,"Death rate, crude (per 1,000 people)",1967,
Moldova,"Death rate, crude (per 1,000 people)",1967,9.791
Madagascar,"Death rate, crude (per 1,000 people)",1967,19.019
Maldives,"Death rate, crude (per 1,000 people)",1967,22.222
Middle East & North Africa,"Death rate, crude (per 1,000 people)",1967,17.73153166
Mexico,"Death rate, crude (per 1,000 people)",1967,10.454
Marshall Islands,"Death rate, crude (per 1,000 people)",1967,13.645
Middle income,"Death rate, crude (per 1,000 people)",1967,13.54407945
North Macedonia,"Death rate, crude (per 1,000 people)",1967,9.318
Mali,"Death rate, crude (per 1,000 people)",1967,33.551
Malta,"Death rate, crude (per 1,000 people)",1967,9.6
Myanmar,"Death rate, crude (per 1,000 people)",1967,16.42
Middle East & North Africa (excluding high income),"Death rate, crude (per 1,000 people)",1967,18.09939443
Montenegro,"Death rate, crude (per 1,000 people)",1967,7.655
Mongolia,"Death rate, crude (per 1,000 people)",1967,19.195
Northern Mariana Islands,"Death rate, crude (per 1,000 people)",1967,
Mozambique,"Death rate, crude (per 1,000 people)",1967,22.73
Mauritania,"Death rate, crude (per 1,000 people)",1967,16.214
Mauritius,"Death rate, crude (per 1,000 people)",1967,8.6
Malawi,"Death rate, crude (per 1,000 people)",1967,29.483
Malaysia,"Death rate, crude (per 1,000 people)",1967,7.707
North America,"Death rate, crude (per 1,000 people)",1967,9.213694529
Namibia,"Death rate, crude (per 1,000 people)",1967,15.354
New Caledonia,"Death rate, crude (per 1,000 people)",1967,10.2
Niger,"Death rate, crude (per 1,000 people)",1967,27.134
Nigeria,"Death rate, crude (per 1,000 people)",1967,26.201
Nicaragua,"Death rate, crude (per 1,000 people)",1967,14.262
Netherlands,"Death rate, crude (per 1,000 people)",1967,7.9
Norway,"Death rate, crude (per 1,000 people)",1967,9.6
Nepal,"Death rate, crude (per 1,000 people)",1967,22.407
Nauru,"Death rate, crude (per 1,000 people)",1967,8.572
New Zealand,"Death rate, crude (per 1,000 people)",1967,8.43
OECD members,"Death rate, crude (per 1,000 people)",1967,9.653646983
Oman,"Death rate, crude (per 1,000 people)",1967,22.331
Other small states,"Death rate, crude (per 1,000 people)",1967,13.07881775
Pakistan,"Death rate, crude (per 1,000 people)",1967,15.615
Panama,"Death rate, crude (per 1,000 people)",1967,8.213
Peru,"Death rate, crude (per 1,000 people)",1967,14.819
Philippines,"Death rate, crude (per 1,000 people)",1967,8.746
Palau,"Death rate, crude (per 1,000 people)",1967,
Papua New Guinea,"Death rate, crude (per 1,000 people)",1967,13.748
Poland,"Death rate, crude (per 1,000 people)",1967,7.7
Pre-demographic dividend,"Death rate, crude (per 1,000 people)",1967,23.07532001
Puerto Rico,"Death rate, crude (per 1,000 people)",1967,6.3
"Korea, Dem. People's Rep.","Death rate, crude (per 1,000 people)",1967,10.144
Portugal,"Death rate, crude (per 1,000 people)",1967,10.8
Paraguay,"Death rate, crude (per 1,000 people)",1967,9.457
West Bank and Gaza,"Death rate, crude (per 1,000 people)",1967,
Pacific island small states,"Death rate, crude (per 1,000 people)",1967,9.96014924
Post-demographic dividend,"Death rate, crude (per 1,000 people)",1967,9.361449077
French Polynesia,"Death rate, crude (per 1,000 people)",1967,8.274
Qatar,"Death rate, crude (per 1,000 people)",1967,7.856
Romania,"Death rate, crude (per 1,000 people)",1967,9.2
Russian Federation,"Death rate, crude (per 1,000 people)",1967,8.076
Rwanda,"Death rate, crude (per 1,000 people)",1967,17.603
South Asia,"Death rate, crude (per 1,000 people)",1967,18.70369729
Saudi Arabia,"Death rate, crude (per 1,000 people)",1967,17.478
Sudan,"Death rate, crude (per 1,000 people)",1967,18.918
Senegal,"Death rate, crude (per 1,000 people)",1967,24.39
Singapore,"Death rate, crude (per 1,000 people)",1967,5.3
Solomon Islands,"Death rate, crude (per 1,000 people)",1967,13.857
Sierra Leone,"Death rate, crude (per 1,000 people)",1967,27.785
El Salvador,"Death rate, crude (per 1,000 people)",1967,16.031
San Marino,"Death rate, crude (per 1,000 people)",1967,
Somalia,"Death rate, crude (per 1,000 people)",1967,19.794
Serbia,"Death rate, crude (per 1,000 people)",1967,8.853
Sub-Saharan Africa (excluding high income),"Death rate, crude (per 1,000 people)",1967,21.79206875
South Sudan,"Death rate, crude (per 1,000 people)",1967,40.076
Sub-Saharan Africa,"Death rate, crude (per 1,000 people)",1967,21.79206875
Small states,"Death rate, crude (per 1,000 people)",1967,11.86974569
Sao Tome and Principe,"Death rate, crude (per 1,000 people)",1967,14.337
Suriname,"Death rate, crude (per 1,000 people)",1967,10.898
Slovak Republic,"Death rate, crude (per 1,000 people)",1967,8.0
Slovenia,"Death rate, crude (per 1,000 people)",1967,9.7
Sweden,"Death rate, crude (per 1,000 people)",1967,10.1
Eswatini,"Death rate, crude (per 1,000 people)",1967,16.411
Sint Maarten (Dutch part),"Death rate, crude (per 1,000 people)",1967,6.71
Seychelles,"Death rate, crude (per 1,000 people)",1967,
Syrian Arab Republic,"Death rate, crude (per 1,000 people)",1967,12.172
Turks and Caicos Islands,"Death rate, crude (per 1,000 people)",1967,11.795
Chad,"Death rate, crude (per 1,000 people)",1967,24.97
East Asia & Pacific (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1967,9.681845163
Europe & Central Asia (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1967,9.259152815
Togo,"Death rate, crude (per 1,000 people)",1967,20.436
Thailand,"Death rate, crude (per 1,000 people)",1967,11.597
Tajikistan,"Death rate, crude (per 1,000 people)",1967,14.057
Turkmenistan,"Death rate, crude (per 1,000 people)",1967,13.502
Latin America & the Caribbean (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1967,11.34719208
Timor-Leste,"Death rate, crude (per 1,000 people)",1967,26.857
Middle East & North Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1967,18.09939443
Tonga,"Death rate, crude (per 1,000 people)",1967,8.388
South Asia (IDA & IBRD),"Death rate, crude (per 1,000 people)",1967,18.70369729
Sub-Saharan Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1967,21.79206875
Trinidad and Tobago,"Death rate, crude (per 1,000 people)",1967,7.476
Tunisia,"Death rate, crude (per 1,000 people)",1967,16.235
Turkiye,"Death rate, crude (per 1,000 people)",1967,14.312
Tuvalu,"Death rate, crude (per 1,000 people)",1967,15.457
Tanzania,"Death rate, crude (per 1,000 people)",1967,19.664
Uganda,"Death rate, crude (per 1,000 people)",1967,16.716
Ukraine,"Death rate, crude (per 1,000 people)",1967,8.453
Upper middle income,"Death rate, crude (per 1,000 people)",1967,10.13803533
Uruguay,"Death rate, crude (per 1,000 people)",1967,9.559
United States,"Death rate, crude (per 1,000 people)",1967,9.4
Uzbekistan,"Death rate, crude (per 1,000 people)",1967,12.1
